Name	HMDB_ID
2-Methyl-3β-hydroxy-1alphah,5alphah-tropane-2β-carboxylic acid benzoic acid (ester)	HMDB0015043
2 Methyl 5 nitroimidazole 1 ethanol	HMDB0015052
2-Methyl-5-nitroimidazole-1-ethanol	HMDB0015052
2-Methyl-alpha-propylaminopropionanilide	HMDB0014888
2-(methylamino)-1-Phenyl-1-propanol	HMDB0001943
2-(methylamino)-1-Phenyl-1-propanone	HMDB0041927
2-methylamino-1-Phenylpropanone	HMDB0041927
2-(methylamino)-2-(2-Chlorophenyl)cyclohexanone	HMDB0015352
2-methylamino-2,3,3-Trimethylnorbornane	HMDB0014795
2-Methylaminoisocamphane	HMDB0014795
2-(methylamino)Propiophenone	HMDB0041927
2-Methyl-a-propylaminopropionanilide	HMDB0014888
2-Methyl-beta-carboline	HMDB0035196
2-Methylchinolin	HMDB0042004
2-Methyldiphenhydramine	HMDB0015304
2-Methyllactonitrile	HMDB0060427
2-methylmercapto-10-(2-(N-Methyl-2-piperidyl)ethyl)phenothiazine	HMDB0014817
2-Methylquinoline (acd/name 4.0)	HMDB0042004
2-Methyl-quinoline	HMDB0042004
2-Methylquinoline	HMDB0042004
2-Methylquinoline hydrochloride	HMDB0042004
2-Methylquinoline mesylate	HMDB0042004
2-Methylquinoline monosulfate	HMDB0042004
2-Methylquinoline sulfate	HMDB0042004
2-Methyl-α-propylaminopropionanilide	HMDB0014888
2-methyspiro(1,3-Oxathiolane-5,3)quinuclidine	HMDB0014331
2-Morpholinoethyl (e)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoate	HMDB0014826
2-Morpholinoethyl (e)-6-(4-hydroxy-6-methoxy-7-methyl-3-oxo-5-phthalanyl)-4-methyl-4-hexenoic acid	HMDB0014826
2-(m-Phenoxyphenyl)propionate	HMDB0014713
2-(m-Phenoxyphenyl)propionic acid	HMDB0014713
2-(N-(4-(7-Chlor-4-chinolylamino)-4-methylbutyl)ethylamino)ethanol	HMDB0015549
2-Naphthyl N-methyl-N-(3-tolyl)thionocarbamate	HMDB0005005
2-Naphthyl N-methyl-N-(3-tolyl)thionocarbamic acid	HMDB0005005
2-(N-Benzylanilinomethyl)-2-imidazoline	HMDB0015689
2-N-Butoxy-N-(2-diethylaminoethyl)cinchoninamide	HMDB0014668
2-N-Butyl-3-((2'-(1H-tetrazol-5-yl)biphenyl-4-yl)methyl)-1,3-diazaspiro(4,4)non-1-en-4-one	HMDB0015163
2-N-Butyl-3',5'-diiodo-4'-N-diethylaminoethoxy-3-benzoylbenzofuran	HMDB0015250
2-N-Butyl-4-chloro-5-hydroxymethyl-1-[(2'-(1H-tetrazol-5-yl)biphenyl-4-yl)methyl]imidazole	HMDB0014816
2-(N-Cyclopropylmethyl-4,5a-epoxy-3-hydroxy-6-methoxy-6,14-endo-ethanomorphinan-6a-yl)-3,3-dimethyl-2-butanol	HMDB0015057
2-(N-Cyclopropylmethyl-4,5alpha-epoxy-3-hydroxy-6-methoxy-6,14-endo-ethanomorphinan-6alpha-yl)-3,3-dimethyl-2-butanol	HMDB0015057
2-(N-Cyclopropylmethyl-4,5α-epoxy-3-hydroxy-6-methoxy-6,14-endo-ethanomorphinan-6α-yl)-3,3-dimethyl-2-butanol	HMDB0015057
2-nitro-1-Hydroxybenzene-4-arsonate	HMDB0033205
2-nitro-1-Hydroxybenzene-4-arsonic acid	HMDB0033205
2-nitro-4-Cresol	HMDB0059811
2-nitro-5-(2-chloro-4-(Trifluoromethyl)phenoxy)benzoate	HMDB0037112
2-nitro-5-(2-chloro-4-(Trifluoromethyl)phenoxy)benzoic acid	HMDB0037112
2-Nitro-p-cresol	HMDB0059811
2-Nitrophenol-4-arsonic acid	HMDB0033205
2-(N-(m-Hydroxyphenyl)-P-toluidinomethyl)imidazoline	HMDB0014830
2-(N-N-Propyl-N-2-thienylethylamino)-5-hydroxytetralin	HMDB0015615
2-(N-Phenyl-N-benzylaminomethyl)imidazoline	HMDB0015689
2-N-Propyl-N-valerate	HMDB0001877
2-N-Propyl-N-valeric acid	HMDB0001877
2-(O-Chlorophenyl)-2-(methylamino)-cyclohexanone	HMDB0015352
2-OCPPP	HMDB0041920
(2-(octahydro-1-Azocinyl)ethyl)guanidine	HMDB0015301
2-Oxa-1,3,3-trimethylbicyclo[2.2.2]octane	HMDB0004472
2-oxo-1,2-Benzopyran	HMDB0001218
2-oxo-2H-1-Benzopyran	HMDB0001218
2-oxo-3-Isobutyl-9,10-dimethoxy-1,2,3,4,6,7-hexahydro-11BH-benzo[a]quinolizine	HMDB0015592
2-oxo-3-Isobutyl-9,10-dimethoxy-1,3,4,6,7,11b-hexahydro-2H-benzoquinolizine	HMDB0015592
(+-)-((2-Oxocyclopentyl)methyl)hydratropate	HMDB0041920
(+-)-((2-Oxocyclopentyl)methyl)hydratropic acid	HMDB0041920
2-Oxoundecane	HMDB0033713
2-(P-(2-chloro-1,2-Diphenylvinyl)phenoxy)triethylamine	HMDB0015020
2-(P-(2-Hydroxy-3-(isopropylamino)propoxy)phenyl)acetamide	HMDB0001924
2-(P-(2-(P-chlorobenzamido)Ethyl)phenoxy)-2-methylpropionate	HMDB0015465
2-(P-(2-(P-chlorobenzamido)Ethyl)phenoxy)-2-methylpropionic acid	HMDB0015465
(+-)-2-(P-(2-Thenoyl)phenyl)propionate	HMDB0015008
(+-)-2-(P-(2-Thenoyl)phenyl)propionic acid	HMDB0015008
2-(P-Aminobenzenesulfonamido)-4,5-dimethyloxazole	HMDB0015688
2-(P-Aminobenzenesulfonamido)-4,6-dimethylpyrimidine	HMDB0015522
2-(P-Aminobenzenesulfonamido)pyridine	HMDB0015028
2-(P-Aminobenzene)sulfonamidoquinoxaline	HMDB0033139
2-P-Aminobenzenesulfonamidoquinoxaline	HMDB0033139
2-(P-Aminobenzenesulfonamido)thiazole	HMDB0015619
2-(P-Aminobenzenesulphonamido)-4,5-dimethyloxazole	HMDB0015688
2-(P-Aminobenzenesulphonamido)-4,6-dimethylpyrimidine	HMDB0015522
2-(P-Aminobenzenesulphonamido)pyridine	HMDB0015028
2-P-Aminobenzenesulphonamidoquinoxaline	HMDB0033139
2-(P-Aminobenzenesulphonamido)thiazole	HMDB0015619
2-(P-Aminobenzolsulfonamido)-4,5-dimethyloxazol	HMDB0015688
2-(P-Aminobenzolsulfonamido)-4-methylpyrimidine	HMDB0015521
2-(P-Aminobenzolsulphonamido)-4,5-dimethyloxazol	HMDB0015688
2-(P-Aminobenzolsulphonamido)-4-methylpyrimidine	HMDB0015521
2-(P-Aminophenyl)-2-ethylglutarimide	HMDB0014501
2-P-Anisyl-1,3-indandione	HMDB0015257
2-Para-anisyl-1,3-indandione	HMDB0015257
2-(P-(b-chloro-a-Phenylstyryl)phenoxy)triethylamine	HMDB0015020
2-(P-(beta-chloro-alpha-Phenylstyryl)phenoxy)triethylamine	HMDB0015020
2-(P-bromo-a-(2-Dimethylaminoethyl)benzyl)pyridine	HMDB0001941
2-(P-bromo-alpha-(2-Dimethylaminoethyl)benzyl)pyridine	HMDB0001941
2-(P-bromo-alpha-Phenylbenzyloxy)-N,N-dimethylethylamine	HMDB0015367
2-(P-bromo-a-Phenylbenzyloxy)-N,N-dimethylethylamine	HMDB0015367
2-(P-bromo-α-(2-dimethylaminoethyl)benzyl)pyridine	HMDB0001941
2-(P-bromo-α-phenylbenzyloxy)-N,N-dimethylethylamine	HMDB0015367
2-(P-chloro-a-(2-(dimethylamino)Ethoxy)benzyl)pyridine	HMDB0014886
2-[P-chloro-a-[2-(dimethylamino)Ethyl]benzyl]pyridine	HMDB0001944
2-(P-chloro-alpha-(2-(dimethylamino)Ethoxy)benzyl)pyridine	HMDB0014886
2-[P-chloro-alpha-[2-(dimethylamino)Ethyl]benzyl]pyridine	HMDB0001944
2-(P-Chlorophenoxy)-2-methylpropionate ethyl ester	HMDB0014774
2-(P-Chlorophenoxy)-2-methylpropionic acid ethyl ester	HMDB0014774
2-(P-Chlorophenyl)tetrahydro-3-methyl-4H-1,3-thiazin-4-one 1,1-dioxide	HMDB0015309
2-(P-chloro-α-(2-(dimethylamino)ethoxy)benzyl)pyridine	HMDB0014886
2-[P-chloro-α-[2-(dimethylamino)ethyl]benzyl]pyridine	HMDB0001944
2-(P-Chlorphenyl)-3-methyl-1,3-perhydrothiazin-4-on-1,1-dioxide	HMDB0015309
2-PEA	HMDB0033944
2-Phenethanol	HMDB0033944
2-Phenethyl alcohol	HMDB0033944
2-Phenethylamine	HMDB0060276
2 Phenethylhydrazine	HMDB0014918
2-Phenethylhydrazine	HMDB0014918
2-Phenoxyethanol, 9ci	HMDB0041607
2-Phenoxyethanol	HMDB0041607
2-Phenoxyethyl alcohol	HMDB0041607
2-PhenyIethanol	HMDB0033944
2-Phenyl-1,3(2H)-indenedione	HMDB0014641
2-Phenyl-1,3-diketohydrindene	HMDB0014641
2 Phenyl 1,3 indandione	HMDB0014641
2-Phenyl-1,3-indandione	HMDB0014641
2-Phenyl-1,3-propanediol dicarbamate	HMDB0015084
2-Phenyl-1,3-propanediol dicarbamic acid	HMDB0015084
2-Phenyl-2-(1-hydroxycyclopentyl)ethanoate b-(dimethylamino)ethyl ester	HMDB0015114
2-Phenyl-2-(1-hydroxycyclopentyl)ethanoate beta-(dimethylamino)ethyl ester	HMDB0015114
2-Phenyl-2-(1-hydroxycyclopentyl)ethanoate β-(dimethylamino)ethyl ester	HMDB0015114
2-Phenyl-2-(1-hydroxycyclopentyl)ethanoic acid b-(dimethylamino)ethyl ester	HMDB0015114
2-Phenyl-2-(1-hydroxycyclopentyl)ethanoic acid beta-(dimethylamino)ethyl ester	HMDB0015114
2-Phenyl-2-(1-hydroxycyclopentyl)ethanoic acid β-(dimethylamino)ethyl ester	HMDB0015114
2-Phenyl-4-benzopyron	HMDB0003075
2-Phenyl-4-chromone	HMDB0003075
2-Phenyl-4H-1-benzopyran-4-one	HMDB0003075
2-Phenyl-4H-benzopyran-4-one	HMDB0003075
2-PHENYL-4H-chromen-4-one	HMDB0003075
2-Phenylbenzopyran-4-one	HMDB0003075
2-Phenylchromone	HMDB0003075
2-Phenylethanamine (acd/name 4.0)	HMDB0060276
2-Phenyl-ethanamine	HMDB0060276
2-Phenylethanamine	HMDB0060276
2-Phenylethanaminium	HMDB0060276
2 Phenylethanol	HMDB0033944
2-Phenylethanol	HMDB0033944
2-PHENYL-ethanol	HMDB0033944
2-Phenylethyl alcohol	HMDB0033944
2-Phenylethylamine (acd/name 4.0)	HMDB0060276
2-Phenylethylamine	HMDB0060276
2-Phenylethylammonium chloride	HMDB0060276
2-Phenylethyl isothiocyanate	HMDB0038445
2-Phenylethyl isothiocyanic acid	HMDB0038445
2-Phenyl-gamma-benzopyrone	HMDB0003075
2-Phenyl-g-benzopyrone	HMDB0003075
2-(Phenyl-O-tolylmethoxy)ethyldimethylamine	HMDB0015304
2-Phenyl-γ-benzopyrone	HMDB0003075
2-(P-Hydroxyphenyl)-5,7-dihydroxychromone	HMDB0002124
2-Piperidinoethyl 3-methyl-4-oxo-2-phenyl-4H-1-benzopyran-8-carboxylate	HMDB0015279
2-Piperidinoethyl 3-methyl-4-oxo-2-phenyl-4H-1-benzopyran-8-carboxylic acid	HMDB0015279
2-Piperidinoethyl 3-methylflavone-8-carboxylate	HMDB0015279
2-Piperidinoethyl 3-methylflavone-8-carboxylic acid	HMDB0015279
(+-)-2-(P-Isobutylphenyl)propionate	HMDB0001925
(+-)-2-(P-Isobutylphenyl)propionic acid	HMDB0001925
2-(P-Isopropylcarbamoylbenzyl)-1-methylhydrazine	HMDB0015299
2-(P-Methoxyphenyl)-1,3-indandione	HMDB0015257
2-(P-Methoxyphenyl)indane-1,3-dione	HMDB0015257
2-Propene-1-sulfinic acid, thio-, S-allyl ester	HMDB0033963
2-Propene-1-sulfinothioate S-2-propenyl ester	HMDB0033963
2-Propene-1-sulfinothioic acid, S-2-propenyl ester (9ci)	HMDB0033963
2-Propene-1-sulfinothioic acid S-2-propenyl ester	HMDB0033963
2-Propene-1-sulfinothioic acid, S-2-propenyl ester	HMDB0033963
2-Propene-1-sulphinothioate S-2-propenyl ester	HMDB0033963
2-Propene-1-sulphinothioic acid S-2-propenyl ester	HMDB0033963
2-Propenoate, 3-(2-hydroxyphenyl)-, delta-lactone	HMDB0001218
2-Propenoate, 3-(2-hydroxyphenyl)-, D-lactone	HMDB0001218
2-Propenoate, 3-(2-hydroxyphenyl)-, δ-lactone	HMDB0001218
2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone	HMDB0001218
2-Propenoic acid, 3-(2-hydroxyphenyl)-, D-lactone	HMDB0001218
2-Propenoic acid, 3-(2-hydroxyphenyl)-, δ-lactone	HMDB0001218
2-Propenyl 3-(2-propenylsulfinyl)-1-propenyl disulfide, 9ci	HMDB0033566
2-Propenyl-3-(2-propenylsulfinyl)-1-propenyl disulfide	HMDB0033566
2-Propionyl-10-(2-(dimethylamino)propyl)phenothiazine	HMDB0014915
2-(propylamino)-O-Propionotoluidide	HMDB0014888
2-Propylpentanoate	HMDB0001877
2-PROPYL-pentanoate	HMDB0001877
2 Propylpentanoic acid	HMDB0001877
2-Propylpentanoic acid	HMDB0001877
2-PROPYL-pentanoIC ACID	HMDB0001877
2-Propylvalerate	HMDB0001877
2-Propylvaleric acid	HMDB0001877
2-(P-Sulfanilamido)quinoxaline	HMDB0033139
2-Pyrazinecarboxamide	HMDB0014483
2-(P-(β-chloro-α-phenylstyryl)phenoxy)triethylamine	HMDB0015020
2-QHBIQO	HMDB0014521
(2R)-(1R)-3,5-Bis(trifluoromethylphenyl)ethoxy)-(3S)-(4-fluoro)phenyl-4-(3-(5-oxo-1H,4H-1,2,4-triazole)methyl-morpholine	HMDB0014811
(+)-(2R)-2-(2-(((R)-P-chloro-alpha-Methyl-alpha-phenylbenzyl)oxy)ethyl)-1-methylpyrrolidine	HMDB0014428
(+)-(2R)-2-[2-[[(R)-P-chloro-alpha-Methyl-alpha-phenylbenzyl]oxy]ethyl]-1-methylpyrrolidine	HMDB0014428
(+)-(2R)-2-(2-(((R)-P-chloro-a-Methyl-a-phenylbenzyl)oxy)ethyl)-1-methylpyrrolidine	HMDB0014428
(+)-(2R)-2-[2-[[(R)-P-chloro-a-Methyl-a-phenylbenzyl]oxy]ethyl]-1-methylpyrrolidine	HMDB0014428
(+)-(2R)-2-(2-(((R)-P-chloro-α-methyl-α-phenylbenzyl)oxy)ethyl)-1-methylpyrrolidine	HMDB0014428
(+)-(2R)-2-[2-[[(R)-P-chloro-α-methyl-α-phenylbenzyl]oxy]ethyl]-1-methylpyrrolidine	HMDB0014428
(2R)-2,4-Dihydroxy-7-methoxy-1,4-benzoxazin-3-one	HMDB0034864
[2R-(2alpha,6Aalpha,12aalpha)]-1,2,12,12a-tetrahydro-8,9-dimethoxy-2-(1-methylethenyl)[1]benzopyrano[3,4-b]furo[2,3-H][1]benzopyran-6(6ah)-one	HMDB0034436
(2R)-2-amino-3-(Methylsulfanyl)propanoate	HMDB0002108
(2R)-2-amino-3-(Methylsulfanyl)propanoic acid	HMDB0002108
(2R)-2-amino-3-(Methylsulphanyl)propanoate	HMDB0002108
(2R)-2-amino-3-(Methylsulphanyl)propanoic acid	HMDB0002108
(2R)-2-amino-3-Sulfinopropanoate	HMDB0060179
(2R)-2-amino-3-Sulfinopropanoic acid	HMDB0060179
(2R)-2-amino-3-Sulphinopropanoate	HMDB0060179
(2R)-2-amino-3-Sulphinopropanoic acid	HMDB0060179
(2R)-2-Hydroxy-2-phenylacetate	HMDB0062635
(2R)-2-Hydroxy-2-phenylacetic acid	HMDB0062635
(2R)-2-Hydroxy-3-(phosphonatooxy)propanoate	HMDB0060180
(2R)-2-Hydroxy-3-(phosphonatooxy)propanoic acid	HMDB0060180
(-)-(2R)-3-(2-Methoxy-10H-phenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine	HMDB0015474
(2R)-3,4-dihydro-2,5,7,8-Tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-2H-1-benzopyran-6-ol	HMDB0001893
(2R,3R)-2-(3,4,5-Trihydroxyphenyl)-3,4-dihydro-2H-chromene-3,5,7-triol	HMDB0038361
(2R,3R)-(-)-2,3-Butanediol	HMDB0033007
(2R,3R)-2,3-Butanediol	HMDB0033007
(2R,3R)-2,3-Dihydroxybernsteinsaeure	HMDB0000956
(2R,3R)-2,3-Dihydroxybutanedioate	HMDB0000956
(2R,3R)-2,3-Dihydroxybutanedioic acid	HMDB0000956
(2R,3R)-2,3-Dihydroxysuccinate	HMDB0000956
(2R,3R)-2,3-Dihydroxysuccinic acid	HMDB0000956
(2R,3R)-2,3-Tartaric acid	HMDB0000956
(2R,3R,4R,5R,6R)-3-(acetylamino)-4,5-Dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl [(2R,3S,4R,5R)-5-(2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methyl dihydrogen diphosphate (non-preferred name)	HMDB0060522
(2R,3R,4R,5R,6R)-3-(acetylamino)-4,5-Dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl [(2R,3S,4R,5R)-5-(2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)-3,4-dihydroxytetrahydrofuran-2-yl]methyl dihydrogen diphosphoric acid (non-preferred name)	HMDB0060522
(2R,3R,4R,5S)-2-(Hydroxymethyl)piperidine-3,4,5-triol	HMDB0035359
(2R,3R,4S)-3-(acetylamino)-4-carbamimidamido-2-[(1R,2R)-1,2,3-Trihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylate	HMDB0014698
(2R,3R,4S)-3-(acetylamino)-4-carbamimidamido-2-[(1R,2R)-1,2,3-Trihydroxypropyl]-3,4-dihydro-2H-pyran-6-carboxylic acid	HMDB0014698
(2R,3R,4S,5R)-5-(6-amino-2-Chloropurin-9-yl)-4-fluoro-2-(hydroxymethyl)oxolan-3-ol	HMDB0014769
[(2R,3R)-5,7-Dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoate	HMDB0003153
[(2R,3R)-5,7-Dihydroxy-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-chromen-3-yl] 3,4,5-trihydroxybenzoic acid	HMDB0003153
(2R,3R)-Butane-2,3-diol	HMDB0033007
(-)-(2R,3R)-Butanediol	HMDB0033007
(2R,3R)-(-)-Epicatechin	HMDB0001871
(2R,3R)-Tartarate	HMDB0000956
(+)-(2R,3R)-Tartaric acid	HMDB0000956
(2R,3R)-(+)-Tartaric acid	HMDB0000956
(2R,3R)-Tartaric acid	HMDB0000956
(2R,3S)-2,3,4-Trihydroxybutanoate	HMDB0062620
(2R,3S)-2,3,4-Trihydroxybutanoic acid	HMDB0062620
(2R,3S)2-Methylisocitrate	HMDB0006471
[(2R,3S,4R,5R)-5-(2,4-dioxo-1,2,3,4-tetrahydropyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl {[(3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphonato]oxy}phosphonate	HMDB0060079
(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)13-((2,6-Dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl)oxy)-1-oxa-6-azacyclopentadecan-15-one	HMDB0014352
(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)13-((2,6-Dideoxy-3-C-methyl-3-O-methyl-a-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-b-D-xylo-hexopyranosyl)oxy)-1-oxa-6-azacyclopentadecan-15-one	HMDB0014352
(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)13-((2,6-Dideoxy-3-C-methyl-3-O-methyl-α-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-β-D-xylo-hexopyranosyl)oxy)-1-oxa-6-azacyclopentadecan-15-one	HMDB0014352
(2R,3S,5R)-5-(6-amino-2-Chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol	HMDB0014387
(2R*,3S)-rel-1,2,3,4-butanetetroltetranitrate	HMDB0015551
(2R*,3S)-rel-1,2,3,4-butanetetroltetranitric acid	HMDB0015551
(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylate	HMDB0014904
(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylIC ACID	HMDB0014904
(2R)-4-oxo-4-[3-(TRIFLUOROMETHYL)-5,6-dihydro[1,2,4]triazolo[4,3-a]pyrazin-7(8H)-yl]-1-(2,4,5-trifluorophenyl)butan-2-amine	HMDB0015390
(2R,4'r,8'r)-alpha-Tocopherol	HMDB0001893
(2R,4'r,8'r)-a-Tocopherol	HMDB0001893
(2R,4'r,8'r)-α-tocopherol	HMDB0001893
(-)-(2R,5S)-5-fluoro-1-[2-(Hydroxymethyl)-1,3-oxathiolan-5-yl]cytosine	HMDB0015017
(2R,6S)-2,6-diamino-Heptanedioate	HMDB0001370
(2R,6S)-2,6-diamino-Heptanedioic acid	HMDB0001370
(2R-cis)-(3-Methyloxiranyl)phosphonate	HMDB0014966
(2R-cis)-(3-Methyloxiranyl)phosphonic acid	HMDB0014966
(2R-cis)-4-amino-5-fluoro-1-(2-(Hydroxymethyl)-1,3-oxathiolan-5-yl)-2(1H)-pyrimidinone	HMDB0015017
(2Rs)-1-(2,6-Dimethylphenoxy)-2-aminopropane	HMDB0014523
(2S)-1-[(2S)-2-Methyl-3-sulfanylpropanoyl]pyrrolidine-2-carboxylate	HMDB0015328
(2S)-1-[(2S)-2-Methyl-3-sulfanylpropanoyl]pyrrolidine-2-carboxylic acid	HMDB0015328
(2S)-1-[(2S)-2-Methyl-3-sulphanylpropanoyl]pyrrolidine-2-carboxylate	HMDB0015328
(2S)-1-[(2S)-2-Methyl-3-sulphanylpropanoyl]pyrrolidine-2-carboxylic acid	HMDB0015328
(2S)-1-Acetylpyrrolidine-2-carboxylate	HMDB0094701
(2S)-1-Acetylpyrrolidine-2-carboxylic acid	HMDB0094701
(2S-(1(R*(r*)),2a,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylate	HMDB0014324
(2S-(1(R*(r*)),2a,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid	HMDB0014324
(2S-(1(R*(r*)),2alpha,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylate	HMDB0014324
(2S-(1(R*(r*)),2alpha,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid	HMDB0014324
(2S-(1(R*(r*)),2α,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylate	HMDB0014324
(2S-(1(R*(r*)),2α,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic acid	HMDB0014324
(2S)-2-ammonio-4-(Carbamimidamidooxy)butanoate	HMDB0002706
(2S)-2-ammonio-4-(Carbamimidamidooxy)butanoic acid	HMDB0002706
(2S)-2-Azaniumyl-3-(3-hydroxyphenyl)propanoate	HMDB0059720
(2S)-2-(Butylsulfonylamino)-3-[4-(4-piperidin-4-ylbutoxy)phenyl]propanoate	HMDB0014913
(2S)-2-(Butylsulfonylamino)-3-[4-(4-piperidin-4-ylbutoxy)phenyl]propanoic acid	HMDB0014913
(2S)-2-(Butylsulphonylamino)-3-[4-(4-piperidin-4-ylbutoxy)phenyl]propanoate	HMDB0014913
(2S)-2-(Butylsulphonylamino)-3-[4-(4-piperidin-4-ylbutoxy)phenyl]propanoic acid	HMDB0014913
(2S)-2-(carbamoylamino)Pentanedioate	HMDB0015673
(2S)-2-(carbamoylamino)Pentanedioic acid	HMDB0015673
(2S,3AS,7as)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxopentan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylate	HMDB0014928
(2S,3AS,7as)-1-[(2S)-2-{[(2S)-1-ethoxy-1-oxopentan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid	HMDB0014928
(2S)-(((3-Hydroxyadamantan-1-yl)amino)acetyl)pyrrolidine-2-carbonitrile	HMDB0015596
(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate	HMDB0006471
(2S,3R,4S,5R,6R)-2-[(2R,3S,4S,5R)-4,5-Dihydroxy-2,5-bis(hydroxymethyl)oxolan-3-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	HMDB0000740
(2S,3S)-3,4-Dimethyl-2-phenylmorpholine	HMDB0015519
(2S,3S,4R,5R)-2,3,4,5,6-Pentahydroxyhexanal	HMDB0062473
(2S,3S)-5-(2-(dimethylamino)Ethyl)-2-(4-methoxyphenyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]thiazepin-3-yl acetate	HMDB0014487
(2S,3S)-5-(2-(dimethylamino)Ethyl)-2-(4-methoxyphenyl)-4-oxo-2,3,4,5-tetrahydrobenzo[b][1,4]thiazepin-3-yl acetic acid	HMDB0014487
(2S,3S,5S)-3-Methyl-7-oxo-3-(1H-1,2,3-triazol-1-ylmethyl)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate 4,4-dioxide	HMDB0015544
(2S,3S,5S)-3-Methyl-7-oxo-3-(1H-1,2,3-triazol-1-ylmethyl)-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid 4,4-dioxide	HMDB0015544
(2S,3S)-Threitol 1,4-bismethanesulfonate	HMDB0042046
(2S,4R)-1-Acetyl-4-(4-{[2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazine	HMDB0012242
(2S,4S)-4-Cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylate	HMDB0014635
(2S,4S)-4-Cyclohexyl-1-[2-[(2-methyl-1-propanoyloxypropoxy)-(4-phenylbutyl)phosphoryl]acetyl]pyrrolidine-2-carboxylic acid	HMDB0014635
(2S,4S)-4-Cyclohexyl-1-{2-[(2-methyl-1-propionyloxy-propoxy)-(4-phenyl-butyl)-phosphinoyl]-acetyl}-pyrrolidine-2-carboxylate	HMDB0014635
(2S,4S)-4-Cyclohexyl-1-{2-[(2-methyl-1-propionyloxy-propoxy)-(4-phenyl-butyl)-phosphinoyl]-acetyl}-pyrrolidine-2-carboxylic acid	HMDB0014635
